SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
2597,85525,3,85525,60,843,1,843
1411,63242,1,63242,37,831,0,831
808,42867,4,42867,53,832,5,832
1334,72167,2,72167,35,793,0,793
5455,147998,8,147998,85,868,1,868
26487,730372,24,730372,71,770,1,770
1573,53320,2,53320,65,801,1,801
4491,178217,4,178217,58,838,1,838
3113,105760,9,105760,45,825,2,825
2731,113612,1,113612,50,818,1,818
2088,146358,5,146358,25,771,4,771
1202,44199,0,44199,59,800,1,800
2455,101214,2,101214,33,766,0,766
3634,96118,2,96118,67,798,1,798
1867,70282,5,70282,43,842,2,842
3229,108162,3,108162,46,827,0,827
1585,72215,1,72215,35,814,0,814
3479,150573,2,150573,51,810,4,810
2405,74585,2,74585,71,816,4,816
1563,84757,3,84757,32,815,1,815
1005,57354,3,57354,35,816,3,816
2719,138006,9,138006,28,797,1,797
