SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
472,61636,11,61636,7,789,6,789
1448,226529,50,226529,14,842,5,842
1311,160365,14,160365,15,790,3,790
432,52328,6,52328,12,805,4,805
481,68848,10,68848,14,795,4,795
234,43492,1,43492,20,899,3,899
806,108484,8,108484,23,777,1,777
429,75916,7,75916,10,867,6,867
500,54527,5,54527,10,774,1,774
418,60341,10,60341,28,840,7,840
5534,1090195,101,1090195,8,842,7,842
634,82580,18,82580,9,814,4,814
306,47443,12,47443,14,812,3,812
328,71525,5,71525,8,812,4,812
771,80821,11,80821,13,829,0,829
994,126196,16,126196,20,858,4,858
351,55049,8,55049,11,834,4,834
722,172425,40,172425,12,806,5,806
335,46536,3,46536,14,821,4,821
434,66717,8,66717,16,796,3,796
848,139689,29,139689,9,807,4,807
475,63246,6,63246,13,812,2,812
1052,144387,19,144387,17,823,4,823
351,63943,21,63943,8,842,5,842
287,41974,10,41974,15,787,1,787
368,60547,13,60547,17,803,2,803
1381,162643,16,162643,19,786,1,786
432,69245,19,69245,16,835,4,835
466,85525,15,85525,19,843,3,843
574,63242,6,63242,18,831,1,831
358,42867,7,42867,18,832,3,832
582,72167,14,72167,17,793,3,793
925,147998,27,147998,9,868,7,868
3786,730372,163,730372,16,770,8,770
409,53320,4,53320,21,801,2,801
1118,178217,24,178217,14,838,3,838
729,105760,14,105760,15,825,4,825
531,113612,17,113612,12,818,6,818
907,146358,25,146358,6,771,3,771
286,44199,8,44199,6,800,5,800
741,101214,15,101214,14,766,4,766
779,96118,23,96118,18,798,8,798
503,70282,13,70282,18,842,1,842
678,108162,12,108162,11,827,3,827
676,72215,17,72215,16,814,2,814
1183,150573,21,150573,11,810,2,810
446,74585,7,74585,10,816,1,816
463,84757,11,84757,3,815,3,815
314,57354,5,57354,12,816,1,816
815,138006,15,138006,14,797,2,797
