SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total,SN sampled,CN sampled
134,60975,1,60975,3,803,2,803,603,38
97,60430,0,60430,5,737,0,737,601,24
111,49712,0,49712,1,842,0,842,600,31
209,96097,2,96097,4,826,1,826,605,28
221,80084,1,80084,6,785,0,785,603,26
369,151734,2,151734,5,797,2,797,605,28
154,107133,1,107133,2,754,1,754,601,28
229,129978,1,129978,3,797,2,797,602,38
84,34701,4,34701,5,787,1,787,602,35
270,141676,6,141676,4,782,1,782,601,27
854,514969,9,514969,5,846,3,846,605,33
119,69865,1,69865,4,775,0,775,605,28
295,164064,1,164064,5,782,0,782,605,33
93,42099,0,42099,6,753,0,753,603,22
93,74838,0,74838,4,822,0,822,600,27
312,134598,3,134598,4,787,1,787,602,33
202,87151,0,87151,7,827,2,827,602,34
173,95210,1,95210,6,798,3,798,602,32
221,92646,1,92646,5,811,1,811,601,28
91,39882,1,39882,1,803,0,803,602,24
378,152941,3,152941,2,821,0,821,602,32
143,63505,4,63505,3,820,4,820,601,38
178,96045,4,96045,3,837,0,837,602,30
89,39885,1,39885,2,880,1,880,600,28
65,32060,0,32060,5,823,0,823,600,36
67,42698,0,42698,5,854,0,854,604,31
102,52309,0,52309,3,829,1,829,604,29
197,112578,3,112578,2,847,0,847,604,31
256,155078,4,155078,3,810,0,810,601,29
124,89498,1,89498,6,831,0,831,602,26
191,103344,2,103344,12,806,1,806,600,31
315,173530,0,173530,6,820,2,820,601,29
69,34322,1,34322,2,778,1,778,603,33
111,58194,1,58194,5,827,2,827,604,30
473,196865,0,196865,5,835,1,835,601,27
192,84216,0,84216,4,828,1,828,602,24
167,69000,2,69000,6,809,0,809,600,31
407,141371,7,141371,4,846,1,846,600,33
139,70949,2,70949,7,800,3,800,601,34
149,66795,0,66795,4,857,1,857,601,26
100,41451,0,41451,9,845,2,845,603,35
366,172665,3,172665,5,784,1,784,601,32
71,33586,0,33586,4,826,0,826,603,20
273,145519,5,145519,7,787,1,787,600,34
133,71872,2,71872,2,838,1,838,604,31
438,194412,0,194412,6,835,3,835,600,40
354,178183,1,178183,3,844,0,844,602,30
112,76387,3,76387,4,821,1,821,601,33
156,79901,0,79901,5,859,1,859,603,29
211,99201,1,99201,5,796,1,796,605,31
105,58596,1,58596,7,817,2,817,602,38
177,107050,0,107050,2,739,0,739,604,32
121,84373,1,84373,5,815,4,815,601,31
144,79936,0,79936,9,794,0,794,604,26
967,437969,4,437969,6,761,2,761,604,31
893,392599,11,392599,7,721,1,721,601,25
465,205204,0,205204,3,887,4,887,600,31
192,98777,0,98777,2,811,4,811,601,41
85,53465,1,53465,7,800,2,800,600,33
181,110771,2,110771,4,831,0,831,601,27
276,115490,0,115490,3,833,1,833,602,33
110,58585,0,58585,9,775,0,775,601,29
143,74970,0,74970,1,835,1,835,602,26
119,72957,1,72957,2,811,0,811,600,25
262,156096,3,156096,8,828,2,828,605,30
145,65940,1,65940,2,878,1,878,604,32
217,73513,0,73513,2,831,1,831,600,28
52,32171,2,32171,6,810,2,810,601,32
59,30906,1,30906,5,848,1,848,600,23
220,136158,2,136158,3,800,1,800,603,32
177,81054,1,81054,4,790,1,790,605,30
254,111990,1,111990,8,823,1,823,601,31
138,57353,1,57353,7,825,0,825,602,34
113,94249,3,94249,8,792,4,792,603,32
95,50070,0,50070,5,802,0,802,604,33
790,429908,10,429908,8,786,0,786,602,34
335,169135,7,169135,5,790,1,790,601,35
155,85271,0,85271,6,791,1,791,602,31
115,49386,1,49386,3,848,1,848,600,23
