SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
780,139689,34,139689,14,807,6,807
373,63246,6,63246,18,812,2,812
682,144387,20,144387,9,823,2,823
394,63943,10,63943,13,842,2,842
224,41974,1,41974,7,787,2,787
343,60547,2,60547,10,803,0,803
1262,162643,21,162643,9,786,6,786
380,69245,8,69245,13,835,0,835
459,85525,17,85525,14,843,4,843
476,63242,10,63242,13,831,4,831
165,42867,3,42867,13,832,3,832
276,72167,15,72167,4,793,4,793
936,147998,13,147998,12,868,2,868
5080,730372,102,730372,12,770,5,770
312,53320,11,53320,12,801,6,801
1265,178217,34,178217,13,838,3,838
754,105760,32,105760,14,825,4,825
677,113612,21,113612,10,818,4,818
799,146358,21,146358,5,771,2,771
207,44199,6,44199,11,800,3,800
476,101214,8,101214,8,766,6,766
448,96118,19,96118,8,798,2,798
394,70282,16,70282,14,842,4,842
640,108162,16,108162,11,827,3,827
302,72215,10,72215,12,814,8,814
897,150573,34,150573,13,810,1,810
447,74585,15,74585,17,816,0,816
553,84757,5,84757,11,815,3,815
464,57354,2,57354,12,816,2,816
826,138006,17,138006,12,797,4,797
