SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1027,118930,17,118930,74,3597,10,3597
435,58535,14,58535,59,3575,20,3575
285,37801,3,37801,49,3550,13,3550
936,128746,25,128746,47,3547,14,3547
562,107548,9,107548,51,3462,6,3462
538,59207,11,59207,66,3444,13,3444
1212,159897,13,159897,50,3561,10,3561
1773,200164,19,200164,64,3597,20,3597
3195,695603,79,695603,36,3528,18,3528
2152,435098,60,435098,34,3613,14,3613
771,100444,17,100444,57,3580,16,3580
986,119653,9,119653,80,3624,13,3624
2453,387025,43,387025,48,3647,6,3647
789,102462,17,102462,54,3509,16,3509
