SN GN count,SN GN total,CN GN count,CN GN total,SN TN count,SN TN total,CN TN count,CN TN total
1586,198836,15,198836,61,3579,6,3579
541,70940,7,70940,64,3638,3,3638
487,100702,8,100702,46,3597,7,3597
360,60780,4,60780,69,3600,3,3600
1029,159361,9,159361,51,3546,7,3546
504,83541,10,83541,44,3505,7,3505
329,50796,8,50796,52,3587,6,3587
541,109709,8,109709,36,3611,8,3611
532,90588,10,90588,40,3560,5,3560
1373,265357,25,265357,45,3556,10,3556
724,75869,3,75869,70,3458,5,3458
380,93044,8,93044,33,3544,6,3544
795,104531,10,104531,58,3642,6,3642
944,109125,25,109125,70,3568,11,3568
689,120278,12,120278,45,3511,8,3511
699,97891,16,97891,53,3518,12,3518
298,71849,2,71849,33,3560,6,3560
596,126632,9,126632,51,3526,5,3526
1452,205309,18,205309,51,3470,7,3470
1672,251804,30,251804,60,3576,3,3576
694,73454,8,73454,77,3686,10,3686
369,90626,13,90626,40,3546,6,3546
374,68850,11,68850,53,3557,9,3557
319,58797,12,58797,39,3566,9,3566
1396,246462,21,246462,50,3526,8,3526
822,97313,11,97313,51,3563,9,3563
720,111011,21,111011,53,3620,14,3620
502,94948,15,94948,42,3620,9,3620
361,43936,9,43936,55,3596,10,3596
3433,405581,50,405581,56,3525,12,3525
624,88677,4,88677,57,3573,6,3573
1975,272492,12,272492,58,3652,11,3652
815,124942,7,124942,58,3486,3,3486
1283,148900,12,148900,67,3561,9,3561
289,49711,8,49711,47,3500,8,3500
856,137802,13,137802,51,3592,5,3592
2070,271842,27,271842,46,3610,7,3610
961,135094,16,135094,59,3552,10,3552
183,45070,13,45070,40,3521,10,3521
1780,264922,24,264922,57,3682,8,3682
423,91793,6,91793,47,3654,7,3654
430,63655,11,63655,60,3584,10,3584
6687,864604,66,864604,65,3506,12,3506
677,131566,21,131566,30,3566,7,3566
350,68425,4,68425,58,3581,6,3581
726,130600,13,130600,54,3566,9,3566
549,73331,2,73331,66,3543,4,3543
777,78219,10,78219,65,3506,14,3506
928,134209,27,134209,45,3688,13,3688
392,87777,9,87777,46,3635,7,3635
979,114510,11,114510,54,3617,10,3617
817,113489,6,113489,68,3561,8,3561
262,76245,7,76245,29,3580,7,3580
410,59748,4,59748,45,3581,7,3581
1978,313211,34,313211,44,3513,3,3513
380,75296,5,75296,41,3519,6,3519
1093,166215,8,166215,51,3563,8,3563
2533,517274,46,517274,53,3590,6,3590
305,57006,5,57006,41,3629,7,3629
2197,271776,28,271776,65,3646,6,3646
1870,192646,29,192646,62,3544,18,3544
214,41928,2,41928,36,3510,1,3510
1144,272992,21,272992,31,3499,7,3499
1257,206989,15,206989,44,3464,8,3464
680,118841,8,118841,41,3536,6,3536
879,146383,18,146383,45,3523,12,3523
405,85692,9,85692,30,3582,3,3582
364,56817,6,56817,60,3516,4,3516
1200,157055,13,157055,53,3542,7,3542
874,110240,12,110240,52,3560,14,3560
407,59129,9,59129,59,3614,7,3614
344,86644,17,86644,37,3634,5,3634
367,58045,8,58045,53,3621,10,3621
1217,248245,22,248245,46,3482,15,3482
904,127590,23,127590,48,3554,9,3554
900,160788,15,160788,41,3568,9,3568
691,116568,10,116568,44,3525,5,3525
316,48573,4,48573,40,3614,14,3614
1081,147186,11,147186,63,3536,5,3536
763,118930,20,118930,45,3597,9,3597
547,58535,11,58535,70,3575,5,3575
281,37801,7,37801,51,3550,6,3550
599,128746,19,128746,31,3547,5,3547
692,107548,7,107548,44,3462,4,3462
488,59207,10,59207,66,3444,8,3444
1377,159897,16,159897,41,3561,11,3561
1246,200164,22,200164,42,3597,7,3597
3542,695603,17,695603,37,3528,8,3528
2535,435098,21,435098,51,3613,8,3613
483,100444,10,100444,46,3580,11,3580
879,119653,20,119653,69,3624,11,3624
3049,387025,28,387025,57,3647,2,3647
991,102462,3,102462,65,3509,5,3509
